paper_id,paper_section,version,subject_raw,subject_code,subject_trend_only,object_raw,object_code,rel_raw,rel_exists,rel_direction,rel_valence,rel_conditionality_raw,rel_conditionality_code,rel_uncertainty_raw,rel_uncertainty_code,rel_exists_note,effect_raw,effect_metric,effect_magnitude,effect_error_metric,effect_error_magnitude,source_locus,source_citation_raw,method_raw,method_type,causal_inference_level,geographic_scope_raw,geographic_scope_code,temporal_scope_raw,temporal_scope_code,population_raw,population_code
kongor2024,Discussion,v0.2.0-alpha,"""cocoa agroforestry systems""",agroforestry_vs_monoculture,No,"""biodiversity conservation, carbon sequestration, soil fertility, pest control, microclimatic controls""",natural_enemy_abundance,"""Cocoa agroforestry is reported to provide a variety of ecological benefits, including biodiversity conservation for flora and fauna, carbon sequestration, preserving and strengthening soil moisture and fertility, pest control, and microclimatic controls""",Yes,Subject→Object,Positive,"""cocoa agroforestry""",Population-specific,"""is reported to provide""",Probable,"""Bundled ecosystem-services claim mirroring Bisseleua 2013.""",Not reported,narrative only,Not reported,Not reported,Not reported,Synthesised from multiple sources,"""Utomo et al. 2016; Sanial et al. 2020; Marconi and Armengot 2020; Kouassi et al. 2021""","""Cited reviews""",Review,Association,"""Pantropical""",Global,"""Not reported""",Not reported,"""Cocoa agroforestry systems""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""shade tree species (some)""",functional_diversity_of_shade_trees,No,"""cocoa yield""",cocoa_yield,"""Utomo et al. (2016) discovered that not all trees are beneficial in cocoa agroforestry and that the cocoa-coconut agroforestry system performed better in Indonesia than other cocoa monoculture and cocoa-rubber agroforestry systems across all environmental impact categories""",Yes,Subject→Object,Positive,"""tree species selection matters; cocoa-coconut performed best""",Technology-specific,"""discovered""",Probable,"""Direction Positive for selected-tree-diversity → yield (some shade-tree combinations beat monoculture).""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Utomo B et al. J Clean Prod 2016;134:583-591""","""Cited LCA study""",Statistical modelling,Association,"""Indonesia""",Country,"""Not reported""",Not reported,"""Cocoa-coconut agroforestry plots""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""excessive shade cover""",shade_cover_percentage,No,"""cocoa yield""",cocoa_yield,"""Grant et al. (2022) identified excessive shade cover in cocoa agroforestry farms [...] as limiting factors to cocoa agroforestry systems""",Yes,Subject→Object,Negative,"""cocoa agroforestry""",Population-specific,"""identified""",Probable,,Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Grant MK et al. J Agrofor Environ 2022;15:38-51""","""Cited review""",Review,Association,"""Not specified""",Region,"""Not reported""",Not reported,"""Cocoa agroforestry systems""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""hand pollination (100%)""",pollination_success,No,"""cocoa yield""",cocoa_yield,"""13% hand pollination, but neither fertilizer nor pesticide application, increased yield by 51%, while 100% hand pollination increased yield by 161%""",Yes,Subject→Object,Positive,"""artificial pollination supplementing natural""",Technology-specific,"""increased""",Asserted,"""Strong evidence that cocoa yield is pollination-limited.""","""+51% (13% hand pollination); +161% (100% hand pollination)""",percent change,161,Not reported,Not reported,Cited from prior work,"""Toledo-Hernández M et al. Agric Ecosyst Environ 2020;304:107160""","""Cited experimental trial""",Experiment,Intervention,"""Indonesia""",Country,"""Not reported""",Not reported,"""Cocoa plots with hand-pollination treatments""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""hand pollination (10%)""",pollination_success,No,"""cocoa fruit set and mature fruits""",pod_count,"""Studies by Toledo-Hernández et al. (2023) reported hand pollination by as little as 10% tripled fruit set and mature fruits in Brazil's agroforests""",Yes,Subject→Object,Positive,"""Brazilian cocoa agroforests""",Population-specific,"""tripled""",Asserted,"""Direct evidence pollination is bottleneck; suggests biodiversity → yield through pollinator service.""","""3x fruit set""",fold change,3,Not reported,Not reported,Cited from prior work,"""Toledo-Hernández M et al. Agric Ecosyst Environ 2023;355:108612""","""Cited experimental""",Experiment,Intervention,"""Brazil""",Country,"""Not reported""",Not reported,"""Cocoa agroforests""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""shade-tolerant varieties""",cocoa_variety [UNVERIFIED],No,"""cocoa yield under agroforestry""",cocoa_yield,"""Niether et al. (2020) also observed that, despite all of the benefits of cocoa agroforestry systems, lower cocoa yields may still be one of the most important factors impeding broader adoption of diversified production systems""",Yes,Subject→Object,Positive,"""cocoa agroforestry""",Technology-specific,"""recommended additional research""",Probable,"""[FLAG] novel subject code: cocoa_variety. Direction: tolerant varieties → restored yield under shade.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Niether W et al. Environ Res Lett 2020;15(10):104085""","""Cited meta-analysis""",Review,Association,"""Pantropical""",Global,"""Not reported""",Not reported,"""Cocoa agroforestry systems""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""selected shade tree species and management practices (pruning, thinning)""",functional_diversity_of_shade_trees,No,"""cocoa yield""",cocoa_yield,"""the negative interactions between cocoa and shade trees in agroforestry systems can be mitigated by carefully selecting shade tree species and implementing management practices such as pruning or thinning""",Yes,Subject→Object,Positive,"""cocoa agroforestry; management intervention""",Technology-specific,"""can be mitigated""",Probable,"""Direction Positive for functional-diversity-management → yield restoration.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Blaser-Hart WJ et al. Agric Ecosyst Environ 2021;322:107676; Asitoakor BK et al. Agric Syst 2022;202:103476""","""Cited cohort""",Statistical modelling,Association,"""Ghana; West Africa""",Region,"""Not reported""",Not reported,"""Cocoa agroforestry systems""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""cocoa agroforestry vs monoculture""",agroforestry_vs_monoculture,No,"""maternal/perinatal outcomes — biodiversity, soil, carbon""",natural_enemy_abundance,"""several studies have shown that agroforestry systems have environmental and ecological benefits that promote biodiversity""",Yes,Subject→Object,Positive,"""cocoa agroforestry""",Population-specific,"""have shown""",Probable,,Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Marconi and Armengot 2020; Kouassi et al. 2021""","""Cited reviews""",Review,Association,"""Pantropical""",Global,"""Not reported""",Not reported,"""Cocoa agroforestry systems""",Terrestrial ecosystem
kongor2024,Discussion,v0.2.0-alpha,"""climate-smart farming (agroforestry)""",agroforestry_vs_monoculture,No,"""climate-change resilience and agricultural production""",cocoa_yield,"""Blaser-Hart et al. (2021) emphasized that agroforestry is a climate-smart strategy used by agricultural stakeholders to combat climate change and improve agricultural production sustainability""",Yes,Subject→Object,Positive,"""climate-change adaptation""",Temporal,"""emphasized""",Probable,"""Long-term resilience claim. Coded with cocoa_yield as the closest production-outcome match.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Blaser-Hart WJ et al. Agric Ecosyst Environ 2021;322:107676""","""Cited cohort""",Statistical modelling,Association,"""Ghana""",Country,"""Not reported""",Not reported,"""Cocoa agroforestry systems""",Terrestrial ecosystem
avadi2023,Results,v0.2.0-alpha,"""monoculture cocoa systems""",agroforestry_vs_monoculture,No,"""cocoa yield per hectare""",cocoa_yield,"""impacts per ha of monoculture are systematically higher than those of associated systems, despite lower yields, due to the lower input intensity of systems in cultural association""",Yes,Subject→Object,Negative,"""Ecuadorian cocoa; agroforestry has lower yields but lower input use too""",Population-specific,"""systematically""",Asserted,"""Negative direction for agroforestry → yield-per-ha (associated systems yield less but with lower inputs).""",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"""Statistics-based LCA on ~5,500 farm records""",Statistical modelling,Association,"""Ecuador""",Country,"""2019""",snapshot,"""5,495 cocoa farm records from ESPAC 2019 + national statistical surveys""",Terrestrial ecosystem
avadi2023,Results,v0.2.0-alpha,"""agroforestry systems (cocoa with associated trees)""",agroforestry_vs_monoculture,No,"""C sequestration in biomass""",carbon_sequestration [UNVERIFIED],"""C sequestration in biomass varies significantly (i.e. it is much higher in agroforestry systems than in other associated systems)""",Yes,Subject→Object,Positive,"""Amazonian and Andean cocoa agroforestry systems""",Population-specific,"""significantly""",Asserted,"""[FLAG] novel object code: carbon_sequestration. Strong agroforestry → ecosystem-service benefit, indirect to biodiversity-yield link.""","""2.89 t C/ha/yr (cocoa trees in agroforestry); 4.20 t C/ha/yr (other species)""",t C ha-1 yr-1,2.89,Not reported,Not reported,Original to this study,,"""LCA with RothC soil C model""",Statistical modelling,Association,"""Ecuador (Amazonia, Andean)""",Country,"""2019""",snapshot,"""Ecuadorian cocoa farms""",Terrestrial ecosystem
avadi2023,Discussion,v0.2.0-alpha,"""native communities (chakra agroforestry)""",agroforestry_vs_monoculture,No,"""preservation of natural and cultivated biodiversity""",natural_enemy_abundance,"""native communities that produce via agroforestry systems (e.g. Chakra) are key actors for the preservation of natural and cultivated biodiversity""",Yes,Subject→Object,Positive,"""Amazonian cocoa landscapes""",Population-specific,"""key actors""",Probable,"""Coded under natural_enemy_abundance as nearest biodiversity-services match.""",Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"""Synthesis from sub-chain LCA + ecological literature""",Review,Association,"""Ecuadorian Amazon""",Region,"""2019""",snapshot,"""Chakra agroforestry plots""",Terrestrial ecosystem
avadi2023,Conclusions,v0.2.0-alpha,"""Ecuadorian cocoa agricultural phase""",cocoa_yield,Yes,,,"""does not seem to pose an immediate threat to biodiversity. A recent estimate of the impact of land use change associated with cocoa in Ecuador indicates that deforestation is minimal in the cocoa context compared to other countries""",Yes,Indeterminate,Indeterminate,"""Ecuador-specific land-use history""",Population-specific,"""does not seem to pose""",Probable,"""subject_trend_only=Yes: descriptive claim about Ecuadorian cocoa landscape, not a predictor relationship.""","""83.4 kg CO2eq/ha land-use change in Ecuador vs 35,473 in Côte d'Ivoire""",per-hectare emissions,83.4,Not reported,Not reported,Original to this study,,"""LCA with land-use-change accounting""",Statistical modelling,Association,"""Ecuador""",Country,"""2019""",snapshot,"""Ecuadorian cocoa systems""",Terrestrial ecosystem
schneider2010,Abstract,v0.2.0-alpha,"""five cocoa production systems (full-sun mono vs agroforestry, conv vs organic, successional)""",agroforestry_vs_monoculture,Yes,,,"""The trial assesses the sustainability of five cocoa (Theobroma cacao) production systems with the parameters of yield and yield stability, input-output efficiency of nutrients and energy, soil fertility, biodiversity, economic result, climate change mitigation and adaptation""",Yes,Indeterminate,Indeterminate,"""Bolivian long-term experiment, baseline phase""",Population-specific,"""will assess""",Asserted,"""[FLAG] subject_trend_only=Yes: this paper reports baseline + experimental design only, no biodiversity-yield results yet. Future results from this trial (the FiBL/Sara Beni long-term trial) would be valuable inputs for the synthesis.""",Not reported,study-design only,Not reported,Not reported,Not reported,Original to this study,,"""Randomized block design, 4 reps, 48×48 m plots, 5 treatments""",Experiment,Intervention,"""Alto Beni, Bolivia""",Country,"""Field clearing 2007, cocoa established late 2008, baseline assessment""",multi-year,"""5 cocoa production systems × 4 replicates""",Terrestrial ecosystem
setyowati2025,Discussion,v0.2.0-alpha,"""shade trees and mixed cropping patterns""",agroforestry_vs_monoculture,No,"""cocoa yield stability under unpredictable weather""",cocoa_yield,"""shade trees and mixed cropping patterns improve farm microclimates, helping to stabilize cocoa yields despite unpredictable weather conditions""",Yes,Subject→Object,Positive,"""Kulon Progo, Yogyakarta""",Population-specific,"""helping to stabilize""",Probable,"""Stabilization claim — direction Positive for agroforestry → yield-stability, separate from yield-level effect.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Setiawan B et al. J Tropical Agroecosystems 2021;14(2):112-121""","""Cited local Yogyakarta study""",Statistical modelling,Association,"""Yogyakarta, Indonesia""",Country,"""2021""",snapshot,"""Cocoa agroforestry plots""",Terrestrial ecosystem
setyowati2025,Findings,v0.2.0-alpha,"""farmer awareness of natural pollinators""",pollinator_knowledge [UNVERIFIED],Yes,,,"""only one explicitly mentions the importance of pollinating insects [...] understanding of natural pollinators remains low (1/5 respondents = 20%)""",Yes,Indeterminate,Indeterminate,"""5 Indonesian smallholder farmers""",Population-specific,"""low""",Probable,"""[FLAG] novel subject code: pollinator_knowledge. subject_trend_only=Yes: descriptive statistic about awareness gap.""","""1/5 = 20% understand pollinator importance""",proportion,20%,Not reported,Not reported,Original to this study,,"""Qualitative interviews + questionnaires""",Observation,Association,"""Kulon Progo, Yogyakarta, Indonesia""",Country,"""2025""",snapshot,"""5 cocoa farmers""",Human
setyowati2025,Findings,v0.2.0-alpha,"""rainy season conditions""",rainfall_extreme [UNVERIFIED],No,"""cocoa yield (via pest attacks and fruit rot)""",cocoa_yield,"""decreased yields during the rainy season, pest attacks [...] disease outbreaks and fruit rot reduce yields""",Yes,Subject→Object,Negative,"""Indonesian cocoa, smallholder context""",Temporal,"""decreased yields""",Probable,,Not reported,narrative only,Not reported,Not reported,Not reported,Original to this study,,"""Participatory observation + interviews""",Observation,Association,"""Kulon Progo, Yogyakarta""",Country,"""2025""",snapshot,"""5 cocoa farmers""",Terrestrial ecosystem
setyowati2025,Discussion,v0.2.0-alpha,"""agroforestry practices (shade, intercropping)""",agroforestry_vs_monoculture,No,"""climate-change resilience and soil fertility""",cocoa_yield,"""agroforestry not only improves productivity but also strengthens cocoa farms' capacity to cope with climate change. The presence of shade trees helps maintain soil moisture, reduce heat stress, and provide habitats for pollinators""",Yes,Subject→Object,Positive,"""tropical cocoa farming""",Population-specific,"""improves""",Probable,"""Cited synthesis.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Rahman M, Putra T, Nugroho A. Agroecology and Sustainable Development Journal 2024;9(1):33-45""","""Cited review""",Review,Association,"""Tropical""",Region,"""Not specified""",Not reported,"""Cocoa farming systems""",Terrestrial ecosystem
